WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2025-10-04,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,4105.0,Political violence,3692.0,15.3931,44.4753
2025-10-18,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,4572.0,Political violence,3692.0,15.3931,44.4753
2025-10-25,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,33178.0,Political violence,3692.0,15.3931,44.4753
2025-11-08,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,4105.0,Political violence,3692.0,15.3931,44.4753
2025-12-13,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,3,0,32968.0,Political violence,3692.0,15.3931,44.4753
2025-12-20,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,2,0,16870.0,Political violence,3692.0,15.3931,44.4753
2026-01-31,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,9756.0,Political violence,3692.0,15.3931,44.4753
2026-02-28,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,16175.0,Political violence,3692.0,15.3931,44.4753
2026-03-14,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3692.0,15.3931,44.4753
2026-03-21,Middle East,Yemen,Sanaa,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3692.0,15.3931,44.4753
2023-11-25,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,14306.0,Political violence,3692.0,15.3931,44.4753
2023-12-23,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,13154.0,Political violence,3692.0,15.3931,44.4753
2024-05-18,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,23074.0,Political violence,3692.0,15.3931,44.4753
2024-06-22,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,29230.0,Political violence,3692.0,15.3931,44.4753
2024-08-10,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,5541.0,Political violence,3692.0,15.3931,44.4753
2024-09-07,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,6800.0,Political violence,3692.0,15.3931,44.4753
2024-09-14,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,11293.0,Political violence,3692.0,15.3931,44.4753
2024-10-19,Middle East,Yemen,Sanaa,Violence against civilians,Attack,2,1,15832.0,Political violence,3692.0,15.3931,44.4753
2024-11-23,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,42129.0,Political violence,3692.0,15.3931,44.4753
2024-11-30,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,2036.0,Political violence,3692.0,15.3931,44.4753
2024-12-21,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,59887.0,Political violence,3692.0,15.3931,44.4753
2025-01-04,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,48970.0,Political violence,3692.0,15.3931,44.4753
2025-01-25,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,12574.0,Political violence,3692.0,15.3931,44.4753
2025-02-08,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,20725.0,Political violence,3692.0,15.3931,44.4753
2025-06-21,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,5061.0,Political violence,3692.0,15.3931,44.4753
2025-07-26,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,2828.0,Political violence,3692.0,15.3931,44.4753
2025-08-02,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,43931.0,Political violence,3692.0,15.3931,44.4753
2025-08-09,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,58338.0,Political violence,3692.0,15.3931,44.4753
2025-08-30,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,9090.0,Political violence,3692.0,15.3931,44.4753
2025-09-20,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,4763.0,Political violence,3692.0,15.3931,44.4753
2025-09-27,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,4763.0,Political violence,3692.0,15.3931,44.4753
2025-12-13,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,6,18920.0,Political violence,3692.0,15.3931,44.4753
2025-12-20,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,9387.0,Political violence,3692.0,15.3931,44.4753
2026-02-14,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,9756.0,Political violence,3692.0,15.3931,44.4753
2026-03-07,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,10061.0,Political violence,3692.0,15.3931,44.4753
2026-03-21,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,3,1834.0,Political violence,3692.0,15.3931,44.4753
2026-03-28,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,1488.0,Political violence,3692.0,15.3931,44.4753
2026-04-18,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,0,2417.0,Political violence,3692.0,15.3931,44.4753
2023-10-07,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,34204.0,Political violence,3693.0,14.651,46.62
2023-10-14,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,56456.0,Political violence,3693.0,14.651,46.62
2023-10-21,Middle East,Yemen,Shabwah,Battles,Armed clash,4,2,12645.0,Political violence,3693.0,14.651,46.62
2023-10-28,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,22008.0,Political violence,3693.0,14.651,46.62
2023-11-04,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,17402.0,Political violence,3693.0,14.651,46.62
2023-11-11,Middle East,Yemen,Shabwah,Battles,Armed clash,2,2,16538.0,Political violence,3693.0,14.651,46.62
2023-11-18,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,,Political violence,3693.0,14.651,46.62
2023-11-25,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,4342.0,Political violence,3693.0,14.651,46.62
2023-12-02,Middle East,Yemen,Shabwah,Battles,Armed clash,5,0,13922.0,Political violence,3693.0,14.651,46.62
2023-12-09,Middle East,Yemen,Shabwah,Battles,Armed clash,4,3,35915.0,Political violence,3693.0,14.651,46.62
2023-12-16,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,19964.0,Political violence,3693.0,14.651,46.62
2023-12-23,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,3596.0,Political violence,3693.0,14.651,46.62
2023-12-30,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,11876.0,Political violence,3693.0,14.651,46.62
2024-01-06,Middle East,Yemen,Shabwah,Battles,Armed clash,2,3,19872.0,Political violence,3693.0,14.651,46.62
2024-01-13,Middle East,Yemen,Shabwah,Battles,Armed clash,2,4,43585.0,Political violence,3693.0,14.651,46.62
2024-01-20,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,42091.0,Political violence,3693.0,14.651,46.62
2024-01-27,Middle East,Yemen,Shabwah,Battles,Armed clash,7,32,49648.0,Political violence,3693.0,14.651,46.62
2024-02-10,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,43585.0,Political violence,3693.0,14.651,46.62
2024-02-17,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,88.0,Political violence,3693.0,14.651,46.62
2024-02-24,Middle East,Yemen,Shabwah,Battles,Armed clash,4,11,30394.0,Political violence,3693.0,14.651,46.62
2024-03-09,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,1920.0,Political violence,3693.0,14.651,46.62
2024-03-16,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,65940.0,Political violence,3693.0,14.651,46.62
2024-03-23,Middle East,Yemen,Shabwah,Battles,Armed clash,2,2,92239.0,Political violence,3693.0,14.651,46.62
2024-04-13,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,43570.0,Political violence,3693.0,14.651,46.62
2024-04-20,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,23610.0,Political violence,3693.0,14.651,46.62
2024-04-27,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,23610.0,Political violence,3693.0,14.651,46.62
2024-05-11,Middle East,Yemen,Shabwah,Battles,Armed clash,2,5,1970.0,Political violence,3693.0,14.651,46.62
2024-05-18,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,705.0,Political violence,3693.0,14.651,46.62
2024-06-08,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,7517.0,Political violence,3693.0,14.651,46.62
2024-06-15,Middle East,Yemen,Shabwah,Battles,Armed clash,1,3,1764.0,Political violence,3693.0,14.651,46.62
2024-06-22,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,27834.0,Political violence,3693.0,14.651,46.62
2024-06-29,Middle East,Yemen,Shabwah,Battles,Armed clash,8,7,59509.0,Political violence,3693.0,14.651,46.62
2024-07-06,Middle East,Yemen,Shabwah,Battles,Armed clash,3,2,31063.0,Political violence,3693.0,14.651,46.62
2024-07-13,Middle East,Yemen,Shabwah,Battles,Armed clash,2,3,25471.0,Political violence,3693.0,14.651,46.62
2024-07-20,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,15807.0,Political violence,3693.0,14.651,46.62
2024-08-03,Middle East,Yemen,Shabwah,Battles,Armed clash,8,1,85061.0,Political violence,3693.0,14.651,46.62
2024-08-10,Middle East,Yemen,Shabwah,Battles,Armed clash,6,13,87297.0,Political violence,3693.0,14.651,46.62
2024-08-17,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,46676.0,Political violence,3693.0,14.651,46.62
2024-08-24,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,2007.0,Political violence,3693.0,14.651,46.62
2024-08-31,Middle East,Yemen,Shabwah,Battles,Armed clash,3,10,13733.0,Political violence,3693.0,14.651,46.62
2024-09-07,Middle East,Yemen,Shabwah,Battles,Armed clash,5,33,80231.0,Political violence,3693.0,14.651,46.62
2024-09-14,Middle East,Yemen,Shabwah,Battles,Armed clash,3,3,61042.0,Political violence,3693.0,14.651,46.62
2024-09-21,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,29205.0,Political violence,3693.0,14.651,46.62
2024-09-28,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,27235.0,Political violence,3693.0,14.651,46.62
2024-10-05,Middle East,Yemen,Shabwah,Battles,Armed clash,2,20,67419.0,Political violence,3693.0,14.651,46.62
2024-10-19,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,17139.0,Political violence,3693.0,14.651,46.62
2024-10-26,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,8825.0,Political violence,3693.0,14.651,46.62
2024-11-02,Middle East,Yemen,Shabwah,Battles,Armed clash,5,3,48303.0,Political violence,3693.0,14.651,46.62
2024-11-09,Middle East,Yemen,Shabwah,Battles,Armed clash,3,2,42173.0,Political violence,3693.0,14.651,46.62
2024-11-16,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,29747.0,Political violence,3693.0,14.651,46.62
2024-11-23,Middle East,Yemen,Shabwah,Battles,Armed clash,5,2,84578.0,Political violence,3693.0,14.651,46.62
2024-11-30,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,27125.0,Political violence,3693.0,14.651,46.62
2024-12-07,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,38982.0,Political violence,3693.0,14.651,46.62
2024-12-14,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,27135.0,Political violence,3693.0,14.651,46.62
2024-12-21,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,7675.0,Political violence,3693.0,14.651,46.62
2024-12-28,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,3605.0,Political violence,3693.0,14.651,46.62
2025-01-04,Middle East,Yemen,Shabwah,Battles,Armed clash,8,6,34243.0,Political violence,3693.0,14.651,46.62
2025-01-11,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,2058.0,Political violence,3693.0,14.651,46.62
2025-01-18,Middle East,Yemen,Shabwah,Battles,Armed clash,5,3,53335.0,Political violence,3693.0,14.651,46.62
2025-01-25,Middle East,Yemen,Shabwah,Battles,Armed clash,5,0,32288.0,Political violence,3693.0,14.651,46.62
2025-02-01,Middle East,Yemen,Shabwah,Battles,Armed clash,5,2,22976.0,Political violence,3693.0,14.651,46.62
2025-02-08,Middle East,Yemen,Shabwah,Battles,Armed clash,3,5,8750.0,Political violence,3693.0,14.651,46.62
2025-02-15,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,8933.0,Political violence,3693.0,14.651,46.62
2025-02-22,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,11880.0,Political violence,3693.0,14.651,46.62
2025-03-01,Middle East,Yemen,Shabwah,Battles,Armed clash,3,1,8224.0,Political violence,3693.0,14.651,46.62
2025-03-08,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,6875.0,Political violence,3693.0,14.651,46.62
2025-03-15,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,5828.0,Political violence,3693.0,14.651,46.62
2025-03-22,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,41074.0,Political violence,3693.0,14.651,46.62
2025-03-29,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,2848.0,Political violence,3693.0,14.651,46.62
2025-04-12,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,27171.0,Political violence,3693.0,14.651,46.62
2025-04-19,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,2058.0,Political violence,3693.0,14.651,46.62
2025-04-26,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,12390.0,Political violence,3693.0,14.651,46.62
2025-05-03,Middle East,Yemen,Shabwah,Battles,Armed clash,3,5,72083.0,Political violence,3693.0,14.651,46.62
2025-05-10,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,17199.0,Political violence,3693.0,14.651,46.62
2025-05-17,Middle East,Yemen,Shabwah,Battles,Armed clash,4,0,13513.0,Political violence,3693.0,14.651,46.62
2025-05-24,Middle East,Yemen,Shabwah,Battles,Armed clash,3,1,15012.0,Political violence,3693.0,14.651,46.62
2025-05-31,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,6770.0,Political violence,3693.0,14.651,46.62
2025-06-07,Middle East,Yemen,Shabwah,Battles,Armed clash,5,1,53893.0,Political violence,3693.0,14.651,46.62
2025-06-14,Middle East,Yemen,Shabwah,Battles,Armed clash,6,0,36605.0,Political violence,3693.0,14.651,46.62
2025-06-21,Middle East,Yemen,Shabwah,Battles,Armed clash,7,1,23739.0,Political violence,3693.0,14.651,46.62
2025-06-28,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,29739.0,Political violence,3693.0,14.651,46.62
2025-07-12,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,44325.0,Political violence,3693.0,14.651,46.62
2025-07-19,Middle East,Yemen,Shabwah,Battles,Armed clash,4,4,26041.0,Political violence,3693.0,14.651,46.62
2025-07-26,Middle East,Yemen,Shabwah,Battles,Armed clash,4,2,71724.0,Political violence,3693.0,14.651,46.62
2025-08-02,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,9493.0,Political violence,3693.0,14.651,46.62
2025-08-09,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,7512.0,Political violence,3693.0,14.651,46.62
2025-08-16,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,58481.0,Political violence,3693.0,14.651,46.62
2025-08-23,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,3516.0,Political violence,3693.0,14.651,46.62
2025-08-30,Middle East,Yemen,Shabwah,Battles,Armed clash,2,2,36102.0,Political violence,3693.0,14.651,46.62
2025-09-06,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,71930.0,Political violence,3693.0,14.651,46.62
2025-09-13,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,38511.0,Political violence,3693.0,14.651,46.62
2025-09-20,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,4837.0,Political violence,3693.0,14.651,46.62
2025-09-27,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,24584.0,Political violence,3693.0,14.651,46.62
2025-10-18,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,44307.0,Political violence,3693.0,14.651,46.62
2025-10-25,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,10633.0,Political violence,3693.0,14.651,46.62
2025-11-01,Middle East,Yemen,Shabwah,Battles,Armed clash,3,14,7210.0,Political violence,3693.0,14.651,46.62
2025-11-15,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,886.0,Political violence,3693.0,14.651,46.62
2025-11-22,Middle East,Yemen,Shabwah,Battles,Armed clash,1,3,,Political violence,3693.0,14.651,46.62
2025-11-29,Middle East,Yemen,Shabwah,Battles,Armed clash,2,10,2058.0,Political violence,3693.0,14.651,46.62
2025-12-06,Middle East,Yemen,Shabwah,Battles,Armed clash,8,12,26851.0,Political violence,3693.0,14.651,46.62
2025-12-13,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,70751.0,Political violence,3693.0,14.651,46.62
2025-12-20,Middle East,Yemen,Shabwah,Battles,Armed clash,2,3,29875.0,Political violence,3693.0,14.651,46.62
2025-12-27,Middle East,Yemen,Shabwah,Battles,Armed clash,2,1,14801.0,Political violence,3693.0,14.651,46.62
2026-01-03,Middle East,Yemen,Shabwah,Battles,Armed clash,3,0,46391.0,Political violence,3693.0,14.651,46.62
2026-01-10,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,6783.0,Political violence,3693.0,14.651,46.62
2026-01-17,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,6783.0,Political violence,3693.0,14.651,46.62
2026-01-24,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,6783.0,Political violence,3693.0,14.651,46.62
2026-02-07,Middle East,Yemen,Shabwah,Battles,Armed clash,1,4,39608.0,Political violence,3693.0,14.651,46.62
2026-02-28,Middle East,Yemen,Shabwah,Battles,Armed clash,2,14,47938.0,Political violence,3693.0,14.651,46.62
2026-03-07,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,33414.0,Political violence,3693.0,14.651,46.62
2026-03-14,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,,Political violence,3693.0,14.651,46.62
2026-03-28,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,33414.0,Political violence,3693.0,14.651,46.62
2026-04-04,Middle East,Yemen,Shabwah,Battles,Armed clash,6,15,44300.0,Political violence,3693.0,14.651,46.62
2026-04-11,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,,Political violence,3693.0,14.651,46.62
2026-04-18,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,,Political violence,3693.0,14.651,46.62
2025-11-29,Middle East,Yemen,Shabwah,Battles,Government regains territory,2,2,,Political violence,3693.0,14.651,46.62
2023-10-14,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,22901.0,Political violence,3693.0,14.651,46.62
2024-02-24,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,1,22673.0,Political violence,3693.0,14.651,46.62
2024-04-20,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,1,3891.0,Political violence,3693.0,14.651,46.62
2024-05-04,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,2,3891.0,Political violence,3693.0,14.651,46.62
2024-06-15,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,2,0,3891.0,Political violence,3693.0,14.651,46.62
2024-06-29,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,3891.0,Political violence,3693.0,14.651,46.62
2024-09-07,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,23849.0,Political violence,3693.0,14.651,46.62
2025-01-04,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,24623.0,Political violence,3693.0,14.651,46.62
2025-01-11,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,2,1,52023.0,Political violence,3693.0,14.651,46.62
2025-01-18,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,2,24623.0,Political violence,3693.0,14.651,46.62
2025-01-25,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,3605.0,Political violence,3693.0,14.651,46.62
2025-02-08,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,3,2,72269.0,Political violence,3693.0,14.651,46.62
2025-04-12,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,1,24623.0,Political violence,3693.0,14.651,46.62
2025-05-10,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,2,2,5815.0,Political violence,3693.0,14.651,46.62
2025-05-17,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,2,2,4273.0,Political violence,3693.0,14.651,46.62
2025-05-24,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,4,0,47577.0,Political violence,3693.0,14.651,46.62
2025-06-07,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,0,6365.0,Political violence,3693.0,14.651,46.62
2025-08-23,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,1,33112.0,Political violence,3693.0,14.651,46.62
2025-09-13,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,2,27509.0,Political violence,3693.0,14.651,46.62
2025-10-18,Middle East,Yemen,Shabwah,Explosions/Remote violence,Air/drone strike,1,1,2058.0,Political violence,3693.0,14.651,46.62
